customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerSupportCalls,LatePayments,DataUsageGB,AvgSessionMinutes,SatisfactionScore,Churn
CUST00148,Male,0,No,No,47,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,95.45,7526.98,5,0,359.2,119.67,1,Yes
CUST00149,Male,0,No,No,25,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,48.99,8701.53,1,3,299.35,68.5,1,No
CUST00150,Female,1,No,No,66,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,32.13,8731.59,5,3,407.72,90.96,4,No
CUST00151,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Two year,Yes,Credit card (automatic),117.06,3989.96,2,0,446.07,146.3,3,Yes
CUST00152,Male,0,No,Yes,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,20.44,925.74,2,1,459.49,134.06,5,No
CUST00153,Male,1,No,No,25,Yes,No,DSL,No,No,No,No,No internet service,No,One year,Yes,Credit card (automatic),72.35,4577.04,1,1,318.35,25.21,4,No
CUST00154,Male,0,No,No,33,Yes,No,No,Yes,No,Yes,Yes,No internet service,No internet service,One year,No,Electronic check,29.82,1137.64,0,1,156.11,35.79,1,No
CUST00155,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,79.65,4439.74,3,1,35.26,79.7,1,No
CUST00156,Female,0,No,No,39,No,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.46,4963.0,0,1,110.54,94.93,2,Yes
CUST00157,Male,0,Yes,Yes,6,Yes,No,No,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,26.24,5213.68,1,0,83.65,170.58,3,No
CUST00158,Female,0,No,No,29,Yes,Yes,DSL,No internet service,No,No,No,No,No,One year,No,Credit card (automatic),90.54,131.03,1,2,100.97,23.22,4,No
CUST00159,Male,0,Yes,Yes,65,No,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No,One year,No,Credit card (automatic),100.96,7714.42,5,1,467.74,57.26,1,No
CUST00160,Female,1,No,No,29,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),99.41,4152.23,0,0,248.45,85.93,3,No
CUST00161,Male,0,Yes,No,67,No,No,Fiber optic,No,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),37.39,6383.67,5,0,216.51,179.57,5,No
CUST00162,Male,0,Yes,No,57,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,20.53,1033.57,1,1,114.29,136.78,5,No
CUST00163,Female,0,No,No,54,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,94.92,6718.39,4,0,250.08,157.9,5,No
CUST00164,Female,0,Yes,No,13,Yes,No,DSL,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),38.33,4000.2,1,1,493.88,66.44,1,No
CUST00165,Female,0,No,No,36,Yes,No,DSL,No,No internet service,No internet service,No,No internet service,No,Two year,Yes,Bank transfer (automatic),51.88,6679.64,0,2,105.59,102.48,3,Yes
CUST00166,Male,0,Yes,Yes,43,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),47.47,8334.39,2,1,143.5,163.86,3,No
CUST00167,Female,1,Yes,No,5,Yes,No,DSL,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),113.16,6591.56,4,0,382.16,106.91,3,No
CUST00168,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,Yes,One year,No,Electronic check,107.71,5553.12,2,3,464.45,142.29,1,No
CUST00169,Male,0,No,No,13,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,No,Two year,Yes,Electronic check,65.36,6373.71,1,0,263.22,111.91,5,Yes
CUST00170,Female,0,Yes,No,7,Yes,No phone service,DSL,No,No internet service,No,No internet service,Yes,No,Two year,No,Credit card (automatic),99.22,6674.4,2,2,386.75,128.54,4,No
CUST00171,Female,0,No,Yes,23,Yes,Yes,DSL,No internet service,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),94.53,4542.94,3,1,9.04,28.66,1,Yes
CUST00172,Male,0,Yes,No,38,Yes,Yes,DSL,No,No,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),67.02,7530.59,1,0,320.72,115.98,4,No
CUST00173,Male,0,Yes,No,48,No,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,29.61,5013.2,1,2,22.3,81.77,3,No
CUST00174,Female,0,Yes,Yes,62,Yes,No,No,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),97.37,5712.65,2,3,494.98,48.48,4,No
CUST00175,Female,0,Yes,No,25,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,87.78,3840.03,2,0,276.35,24.47,5,No
CUST00176,Female,0,No,No,9,Yes,No,No,Yes,No internet service,No,Yes,No,Yes,Two year,No,Electronic check,35.64,8578.83,0,1,81.4,40.99,4,No
CUST00177,Male,0,No,No,57,Yes,Yes,No,No,No internet service,Yes,No,No,Yes,One year,No,Electronic check,68.63,4659.88,3,0,431.24,137.21,2,No
CUST00178,Male,0,No,Yes,13,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.51,1958.27,2,2,358.53,115.59,3,No
CUST00179,Male,0,Yes,No,72,Yes,Yes,No,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,96.83,2900.66,2,0,168.93,73.44,2,No
CUST00180,Male,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,117.12,1372.76,2,0,22.93,113.58,4,No
CUST00181,Male,0,Yes,No,38,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.33,1170.01,1,0,324.11,145.62,3,Yes
CUST00182,Male,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),102.63,8384.59,1,0,318.29,156.28,3,No
CUST00183,Female,0,Yes,No,49,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),20.74,6001.87,2,0,156.91,64.44,2,No
CUST00184,Male,0,No,Yes,15,Yes,Yes,No,Yes,No,No internet service,No internet service,No,No,One year,No,Mailed check,84.26,55.23,3,3,322.6,73.34,1,Yes
CUST00185,Male,0,Yes,No,71,Yes,No,DSL,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),47.89,7321.63,3,0,85.56,73.0,3,Yes
CUST00186,Male,0,Yes,No,50,Yes,Yes,No,Yes,No,Yes,Yes,No internet service,No internet service,Two year,No,Electronic check,35.63,4800.26,1,2,462.03,75.42,2,No
CUST00187,Female,1,Yes,Yes,14,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.83,1029.88,4,2,183.43,35.43,5,No
CUST00188,Male,0,Yes,No,37,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),57.12,4106.97,1,0,77.91,177.7,1,No
CUST00189,Male,0,No,No,70,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),81.39,3323.55,3,1,432.55,29.92,2,No
CUST00190,Female,0,Yes,No,71,Yes,No,No,No,No internet service,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),103.05,2916.74,2,1,193.92,28.8,5,No
CUST00191,Male,1,No,Yes,20,Yes,Yes,DSL,Yes,No internet service,No,No,No,No internet service,One year,Yes,Electronic check,73.76,4195.41,0,1,339.78,135.34,4,No
CUST00192,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,63.97,5783.12,0,0,309.24,35.41,1,No
CUST00193,Male,0,No,No,66,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),82.1,4853.93,3,0,85.43,36.88,1,No
CUST00194,Male,0,Yes,No,64,Yes,Yes,No,No internet service,No,No,Yes,Yes,Yes,Two year,No,Electronic check,119.61,2572.85,1,0,208.1,75.32,5,No
CUST00195,Male,0,No,Yes,12,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,32.69,6525.88,0,1,414.47,169.22,2,No
CUST00196,Female,0,No,No,63,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,47.12,8899.26,2,1,97.3,35.18,2,No
CUST00197,Female,1,No,Yes,60,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,113.42,8695.65,4,2,248.75,159.88,2,Yes
CUST00198,Female,0,Yes,No,31,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,No,One year,Yes,Electronic check,119.48,8969.85,0,0,262.73,162.97,5,No
CUST00199,Male,1,No,No,11,Yes,No phone service,No,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),75.78,4410.93,1,2,441.91,7.2,4,No
CUST00200,Male,0,Yes,No,40,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.73,437.95,1,1,304.36,45.67,2,No
CUST00201,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,103.02,6569.88,1,0,433.5,80.8,2,No
CUST00202,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,Two year,No,Mailed check,83.07,5989.28,3,0,439.29,46.7,3,No
CUST00203,Male,0,Yes,No,58,Yes,No,DSL,Yes,No internet service,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),72.54,8704.66,2,0,219.67,27.05,5,No
CUST00204,Male,1,No,No,24,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),116.55,3370.34,4,1,45.98,86.21,5,No
CUST00205,Female,1,Yes,No,4,Yes,No,No,No internet service,Yes,No,No,Yes,No,Two year,No,Mailed check,33.32,8947.37,1,2,445.42,56.34,1,No
CUST00206,Male,1,No,No,44,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),54.47,637.84,1,3,90.86,21.44,4,No
CUST00207,Female,0,No,No,1,No,Yes,DSL,No,No internet service,No internet service,No,No internet service,No,One year,Yes,Electronic check,82.63,3262.83,1,0,271.69,78.21,1,No
CUST00208,Female,0,No,Yes,41,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,No,One year,No,Bank transfer (automatic),20.47,6674.32,2,0,64.41,154.78,4,No
CUST00209,Female,0,No,No,37,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,Yes,Month-to-month,No,Electronic check,106.53,5556.22,3,2,480.58,101.15,3,No
CUST00210,Male,1,Yes,Yes,2,No,No,DSL,Yes,No,No,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),96.21,1891.84,1,2,7.18,89.6,4,No
CUST00211,Male,0,No,Yes,45,Yes,Yes,No,Yes,No,No,Yes,No internet service,Yes,One year,Yes,Mailed check,43.49,3247.38,3,2,165.19,119.24,5,No
CUST00212,Male,0,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,50.8,1502.22,1,1,491.18,45.72,3,No
CUST00213,Male,0,No,No,32,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),50.55,8950.76,3,0,89.55,50.77,5,No
CUST00214,Male,0,No,No,31,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.11,4653.76,1,1,358.8,58.38,4,No
CUST00215,Male,1,No,Yes,16,Yes,No,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),52.1,7811.88,3,2,317.56,100.62,4,Yes
CUST00216,Male,0,Yes,No,55,Yes,No,No,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.92,3575.42,3,2,6.99,66.38,2,No
CUST00217,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,93.97,2234.65,3,0,442.14,129.06,3,No
CUST00218,Male,0,Yes,No,69,Yes,Yes,DSL,No,No,No internet service,No,Yes,No,Month-to-month,No,Mailed check,77.87,4417.11,4,3,12.41,52.66,4,No
CUST00219,Female,0,Yes,Yes,48,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,55.93,6936.46,4,2,354.89,116.63,1,Yes
CUST00220,Male,0,Yes,No,54,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,77.61,8195.39,1,0,225.97,8.92,5,Yes
CUST00221,Male,0,No,No,30,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),111.94,1776.36,1,1,33.62,121.89,1,No
CUST00222,Male,1,Yes,No,20,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),65.05,1194.83,2,0,236.13,117.45,3,No
CUST00223,Female,1,No,Yes,15,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),20.47,1491.88,2,1,337.8,149.58,3,No
CUST00224,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,Two year,Yes,Bank transfer (automatic),93.38,2765.81,2,0,29.43,127.53,4,No
CUST00225,Female,0,No,No,0,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,119.82,5408.57,3,0,454.58,12.62,2,No
CUST00226,Female,1,Yes,No,71,Yes,Yes,No,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),25.25,6651.97,3,0,165.16,155.57,3,Yes
CUST00227,Male,0,Yes,Yes,64,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.13,3313.96,1,0,99.19,37.25,3,No
CUST00228,Female,0,Yes,Yes,65,Yes,No,No,No,No,No,No internet service,Yes,No,One year,Yes,Mailed check,59.85,8274.9,3,1,421.55,99.28,5,No
CUST00229,Male,0,Yes,No,36,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),76.45,4170.91,7,0,207.39,53.08,2,No
CUST00230,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),50.78,4420.86,1,1,429.81,7.98,4,Yes
CUST00231,Female,0,Yes,No,61,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.33,7982.57,1,2,151.71,26.82,1,No
CUST00232,Female,1,No,No,20,No,No,Fiber optic,No,No,No internet service,No,No,Yes,One year,Yes,Electronic check,29.33,608.99,2,2,292.73,29.9,2,No
CUST00233,Female,0,No,Yes,36,No,No,DSL,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),28.99,5497.9,2,0,488.17,101.54,1,No
CUST00234,Female,0,No,No,34,Yes,No,DSL,No,Yes,No internet service,Yes,No,No,One year,Yes,Bank transfer (automatic),74.02,5063.87,2,2,180.61,153.71,5,No
CUST00235,Female,0,Yes,No,37,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.1,3638.8,1,1,251.03,174.82,3,No
CUST00236,Female,0,Yes,No,52,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,One year,No,Mailed check,112.31,3915.24,1,0,404.1,161.65,3,No
CUST00237,Female,0,No,No,14,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),39.24,6216.66,1,1,317.06,82.93,2,No
CUST00238,Female,0,No,No,41,Yes,No,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),97.58,5143.1,3,0,394.15,175.0,1,No
CUST00239,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,117.46,5916.7,2,1,178.79,14.32,4,Yes
CUST00240,Female,0,Yes,No,38,Yes,No,DSL,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),52.67,3989.61,2,1,207.21,149.27,2,No
CUST00241,Female,1,Yes,No,22,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,One year,No,Electronic check,111.75,3652.63,4,0,15.64,57.65,2,Yes
CUST00242,Male,0,No,Yes,14,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,51.69,4697.22,1,1,401.36,165.54,2,No
CUST00243,Female,0,Yes,No,11,Yes,Yes,No,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,75.41,3861.92,0,0,278.15,129.73,5,Yes
CUST00244,Male,0,No,No,69,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,20.03,7614.71,0,4,280.61,134.94,1,No
CUST00245,Male,0,Yes,No,53,Yes,No,DSL,No,No,No,No,No,No internet service,One year,No,Mailed check,46.42,7856.25,0,0,166.92,66.73,2,No
CUST00246,Female,0,No,Yes,37,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,No,Electronic check,25.26,711.06,1,0,447.43,18.08,5,No
CUST00247,Male,0,No,No,27,Yes,No,No,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,22.99,578.92,2,1,354.88,58.22,2,Yes
CUST00248,Male,0,No,Yes,18,No,Yes,DSL,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,119.56,2635.35,0,1,30.11,100.6,3,No
CUST00249,Male,0,Yes,Yes,68,Yes,No,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),96.49,820.83,1,0,382.23,164.96,2,No
CUST00250,Male,1,Yes,No,63,Yes,No,No,No,Yes,No,No internet service,Yes,Yes,One year,No,Electronic check,53.65,4881.51,1,1,21.44,155.84,5,No
CUST00251,Female,1,Yes,No,3,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),88.11,240.31,4,0,170.17,82.1,3,No
CUST00252,Male,1,No,Yes,9,Yes,No,DSL,Yes,No,No internet service,No,Yes,No internet service,One year,Yes,Mailed check,72.7,7075.03,1,2,228.41,15.15,4,No
CUST00253,Female,0,No,No,11,Yes,No phone service,No,No internet service,Yes,No,No internet service,Yes,No,One year,Yes,Credit card (automatic),111.79,5858.82,3,0,324.61,141.28,1,No
CUST00254,Male,0,No,No,68,Yes,No phone service,No,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,44.9,1945.52,3,0,337.35,169.15,4,No
CUST00255,Male,0,Yes,Yes,6,No,No,DSL,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),71.24,2999.3,0,1,251.43,121.18,4,No
CUST00256,Male,0,No,No,43,Yes,No,No,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,20.65,2785.1,1,2,164.59,19.33,5,No
CUST00257,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,One year,No,Bank transfer (automatic),92.75,8307.15,5,1,300.0,8.63,1,Yes
CUST00258,Female,0,No,No,1,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Two year,Yes,Mailed check,77.81,7989.09,4,4,342.18,170.4,3,No
CUST00259,Female,0,Yes,Yes,36,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,82.33,5100.76,2,1,145.02,163.93,1,Yes
CUST00260,Male,1,No,Yes,68,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,92.58,3307.96,3,2,298.48,19.73,1,No
CUST00261,Male,0,Yes,No,19,No,No phone service,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,58.14,4182.78,3,2,252.09,86.52,5,No
CUST00262,Female,0,Yes,No,43,Yes,Yes,No,No,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,35.64,5132.67,1,2,35.18,28.91,2,No
CUST00263,Male,0,No,No,69,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),38.42,4458.42,2,1,423.75,82.22,2,No
CUST00264,Male,0,Yes,No,50,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,93.19,609.77,2,1,456.73,56.7,2,No
CUST00265,Male,0,No,Yes,30,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),119.42,4191.95,3,3,304.12,138.44,2,No
CUST00266,Female,0,No,No,40,Yes,No,DSL,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,64.93,8284.97,1,2,401.3,174.03,1,No
CUST00267,Female,0,No,Yes,57,Yes,No,Fiber optic,No internet service,No,No,No,No,No,One year,No,Electronic check,37.18,3706.57,2,1,297.11,26.63,5,No
CUST00268,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,26.97,6324.53,0,0,261.62,84.96,4,No
CUST00269,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,68.13,8973.68,4,0,324.66,149.9,2,Yes
CUST00270,Male,0,No,No,42,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),91.62,4994.65,1,1,300.68,152.56,5,No
CUST00271,Female,0,Yes,No,18,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.21,4376.88,2,1,353.97,66.76,1,Yes
CUST00272,Female,1,No,No,31,Yes,No,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),49.15,2464.2,0,3,309.91,100.81,4,Yes
CUST00273,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,Two year,Yes,Electronic check,79.45,2101.85,1,1,486.45,129.94,3,No
CUST00274,Female,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,Yes,One year,No,Bank transfer (automatic),74.33,5023.71,1,0,312.33,175.81,4,Yes
CUST00275,Male,0,Yes,No,40,Yes,No,DSL,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),41.68,6101.61,2,1,208.45,138.41,1,No
CUST00276,Female,1,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.92,3879.31,2,2,24.87,133.69,2,No
CUST00277,Male,1,Yes,No,38,Yes,No,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,No,Mailed check,107.55,65.9,3,0,378.86,160.66,2,No
CUST00278,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),95.25,5063.45,3,1,56.12,157.9,3,No
CUST00279,Male,0,No,No,10,Yes,No,No,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),112.96,5165.91,3,3,277.75,51.54,3,No
CUST00280,Female,1,Yes,No,21,Yes,No,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,109.2,704.34,0,0,5.38,151.23,5,No
CUST00281,Female,0,No,Yes,63,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),44.74,959.16,4,1,356.85,36.89,4,Yes
CUST00282,Female,0,No,No,11,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No,Yes,One year,Yes,Electronic check,106.21,2775.96,0,3,92.96,35.88,4,No
CUST00283,Female,0,No,No,52,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.51,5402.48,2,1,175.13,22.13,2,No
CUST00284,Male,1,No,Yes,54,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),116.21,1630.76,0,0,369.9,115.95,4,Yes
